,text,dialect
9334,خل تصير عندك لحيه انت كلب السكيك خل فيروز يلحس لحيتك مرتين وبيستوي لك شعر,QA
9335,الاشخاص يبدي يومهم مبجر علموني شلون تقدرون تتمون صاحين بدون تحسون محتاحين تنامون الظهر,KW
9336,الاقل مش هتكتئب ضغط مادي وبيبقى عندك رفاهية انك تفصل مش تبقى مربوط ساقية أسوأ أنواع الاكتئاب اكتئاب العوز والحاجة حله مش إيدك المدى القصير للفلوس مش هتشتري سعادة فهتشتري راحة وطمأنينة وتسهل بحثك السعادة,EG
9337,ده حقيقي وأنا جربت غلطات منهم أخرتني للأسف زي شخصني اني واداني أدوية قتلتني عشان كدة شايف اللي بعمله مهم تشجيع الناس العلاج وترشيح دكاترة مجربين,EG
9338,اكفينا يارب شر غدر البشر وسواد قلوبهم,JO
9339,يالغاليذكرت اللي احبهم يا حيدر,AE
9340,يالله ياشريفة صدقتي مر شريط حياتها المر قدمها وحوش ماترحم ربي ينتقم منهم عاجلا آجل يارب,LY
9341,ولد المدرسهيقول يمه أخذتوأمه ترد فالحبعد قالها أخذت ردت افا ليشقال اللقيتها شنطتكالولد الحين اطرشمن الكف,SD
9342,كلمه الله يحفظك يا أبي وزعيمي حانت ساعه الصفر وليست للمظاهرات والخزعبلات فالجبهه مقصدنابنتاليمن بنتالزعيم,YE
9343,تاكد قلت لك ماتعجبني الامارات كحيااة اخاف,MA
9344,الله ينورك فرحت كي عجبتك,TN
9345,الله لازم تصيرين رفيجتي,KW
9346,مافي احلا اكيد,MA
9347,الاقلمه اللي يريد العدوان يفرضها بالقوه وبالامر الواقع,YE
9348,الحب مو مشكله المشكله مواليد مرتبطين وحنا قاعدين نرسل نكت,SA
9349,الجمال المشاعر ابي اقول نقطة مهمة بخصوص الشعور اللي يبي يتعامل مشاعره,KW
9350,شيخ رح يدخل الجنة كافر رح يدخل النار رحمة ربنا واسعة,JO
9351,ههههاي شر البلية تضحك دايما تبرهن انطباعنا فيكم مابتقبلوا الحقيقة وردكم توبنا,SD
9352,مهووووو رح اعمل هيككككككك,JO
9353,اها يعني دعاء معروف عندهم,YE
9354,رحلة سياحية شرم الشيخ دبي ليالاو خذيه الكوخ واطلبي برجر وواحد عصير للحين صكوهههههه,BH
9355,هذي أمور داخلية محد خص ويكفينا فخر عندنا ديوان للرقابة المالية,BH
9356,يا ابو فهد والله يسوى قطوة قطوة كثيرة,SD
9357,اتفضلوا عالمكتبة البيت بيتكم,SY
9358,الشرعيه بكبرها مهانه ويزعلون هان جوازهم,YE
9359,عشان السالمونيلا البتسبب التسمم مرات بتكون فعلا خلل التمليح التخزين بقو اهلنا يغلوها يطبخوها زي الصورة دي وبكدة بتخطو التسمم بس زمان بياكلوها نية وبكون لونا رمادي وما زمان اسي,SD
9360,انا أمي رسايلها عذاب القبرما ادري منو اللي قالها اني كفار قريش,AE
9361,براو كنانيز فاضل الفنحن قدها اللي لسه صاحي يعمل ريتويت ملكةسبأ,LY
9362,انهاردة اتممت الواحد متنح ومش عارف يقول إيه التحرك الثلاثينات مقلق والإبحار مخيف,EG
9363,قتل المائة سوري يحرك امريكا ال بالكيماوي اللي خربوا الدنيا وحركوا امريكا كذب كذب,SY
9364,والوداد عندها هرناط اسمو بادة,MA
9365,ترامب مؤهل خش البيت الابيض ايه رايك يا جوري,SD
9366,اجا دور الكيماوي هلا وحسبنا الله ونعم الوكيل,SY
9367,قمة التناحة يبقى راكب جنبك حد ومركز تليفونك وتخفف الاضاءة خالص ويقولك برضو شايف,EG
9368,انا جديا افكر بالتقاعد تمنعني الالتزامات بارك الله البنك بالدين وصلت مرحله مايعلم الله ناس تترقى وتطير وناس مالها جنحان,QA
9369,ماتم الإعلان فتح باب الترشح واحنا نسمع اشاعات ترست الديرة وعلان يقول انا مدعوم وانا المهدي المنتظر وانا المختاروكثرت الآونة الأخيرة أسطوانة الجماعة يبونه,BH
9370,دكتورة انتي تدرسين ثقافات اجتماعية اعتبريني طالب ودليني فالثقافات فهمتها كثيرة انتي بس مسكيني الخط وزهلي الباقي,SA
9371,واضح مصدر كلامها قالت قلتي يعني كلام تفرطه ماله قيمه,YE
9372,الحمد لله طلعت مو لوحدي,MA
9373,طير الحرية الطاير الشام نازل عابردى يلاقي رف الحمام عجناحو لسوريا حامل سلام ضوي يا شمس بلادي الأيام,SY
9374,عزي وبلادي سوريا عزي وبلاديالله يحميكي سوريا بجنود بلادي,SY
9375,علامات الزعل عندي كلامي يتحول طيب طيب طيب,SA
9376,خلاص روحي واتركيني لحاليولا اقول الله يذكرك بالخير,BH
9377,بالله اكا الجزائرية لي جات سرك بير جابها سي عناء عندي منقلك بالله قولولي,TN
9378,الحرب اللي بتظهر ملامحها أوكرانيا وروسيا يا ترى هتولع,EG
9379,وش السواة وخذنا يا نوير,SA
9380,نهارمنحياتيكنزة عرفناها تقول انعا حابه تشتغل مجال اللي درستو ولكنها ستختار برنامجها بعناية وها توفي بالوعد اللي قطعتو لنفسها,LY
9381,حفظتوني كمان شتوية بلا جدال,PL
9382,وحوش ماهم بشر حسبي الله ونعم الوكيل فيهم,LY
9383,ياااحرية حمود عبد الرحمن الخالد مواليد حمص بابا عمرواعتقلوه العفاريت الزرق بتاريخ,SY
9384,محتلوقح انطم احسنلك,PL
9385,ياااحرية عادل برازي اسماعيل حمودي زكي كورديللو مهيار كورديللو بدنا يااهن بدنا الكل ياشبااب,SY
9386,يا ريت الواحد بضل صغييير وما بكبر وبشوف هالقرف,PL
9387,الحليم والنهضة اللي عاشتها البرازيل جالها كابوس يميني متطرف ووقح والجيش مزل يحتفل بفوزه أسوأ كابوس ممكن يتم تخيله دي عينة اللي بقي رئيس للبرازيل,EG
9388,ربي يخليك ليا يا احلى توأم العالم,DZ
9389,الطين سرنا ومادتنا الأولىومدفن حبلنا السريأنه مخاليق الله المحسودة وفيه عرف الإنسان الحسد,SD
9390,صالون تجميل يعتقلك,YE
9391,دكتور عندي نية اروح لتركيا وش رايك اروح ماروح,SA
9392,العالم يبي يرتاح منكم بلاويكم,AE
9393,منبرشاتطلعو لينا زيتو عليكم الله,SD
9394,ياااحرية مصطفى قنبر دير الزور مواليد طالب تربية بالسنة رابعه اعتقلوه العفاريت الزرق ماطلع,SY
9395,انا مو قصدي ترى انقص شأنك اهينك اخلاقي تسمح لي اتكلم الاسلوب بس حبيت اوعيك انك اتحاكم نوايا الناس تتجاوز عليهم بكلمة الكل عنده لسان والكل يقدر يكتب باسلوب ساخر تحياتي,BH
9396,ليش البنت لازم فلوس تتجوز,LB
9397,شكلي وانا قاعد اشوف انجازاتي بالحياه,OM
9398,يآ حي صوته يحيي الروح فينيلو قآل مرحب جآب قلبي أقصآهو قآلي لبيه يآ مآي عيني ذآبت عروقي دفآ همسة شفآته,SA
9399,عندهم شيء الهياط,AE
9400,خميرة اللبن اسي ممكن تتعمل وبسهولة مكان كمان,SD
9401,وين الجمل مش لاقي رمزه,PL
9402,بوناصر يمديني افتح محل تكه بحرينية وتجيبونه الموسم,BH
9403,واكو يستخدمه بالبداية,IQ
9404,الطيب خادم وأهل حايل معازيبوالجود جود الشمالي تسمريغنيك الكرم والمواجيبإنك تخاوي لك الناس شمر,BH
9405,خايف اقول لكم رمضان كريم يقولوا عني متترف ومتشدد ومالي كووول,SY
9406,الناس اللي دايره طريق قصتي الكلام اللي نكتب العام الفرق قصتي شوشيده تعاودلي طل للعلم نيش رابطه كلب قدام منشوراتياما اللي الماسنجر حق ربي يا فنص ليلى ماني لزبيانها شنو النوفا يا شباب,LY
9407,هذي نسخه بورتابل نواه يعتبر برنامج متوسط بس المميزات اللي بكثير الموفي ميكر بالتأكيد,YE
9408,أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك أنااليرموك,SY
9409,القرعة مالها غريبة كدة ليه يعني امبارح المقاولين والجيش والنهاردة دول,EG
9410,يا عم اقصد بابل انا اسمع واقرا خبر تسجيل ماطواقع والبسة وطريقة غناء قائمة التراث العالمي,BH
9411,يالغنم اللي قايلين بشاريقتلشعبهما سمعناكم تنبحون وحمد ولد خليفة يقتل شعب البحرينولا سمعناكم سلمان يقتل شعبه العواميةواليوم وسلمان يقتل شعب اليمن بعدوينكم يا حشرات,AE
