,text,dialect
7833,اللاعب حسن وتكلمت التفاصيل عبر حسابي سنابشات وراح اذكرها للناس اللي قالوا ماعندهم سناب,SA
7834,يالله يخوي الكلمة فاقدها لي سنين الله يجبر بخاطرك,SA
7835,بيتوركا خبصها والحكم كملها مدربنا يحاسبه بس الحكم مين يتخارج معاه الاتحادالقادسيه,SA
7836,هذي يحضرون جن خزعبلات الصوفية شي جديد علينا مدري والله,SA
7837,البنت جت تقطع الشارع السيارات توقف عشانها والكل يناظر وينتبه لين تقطع الشارع الرجال جا يقطع الشارع يرفع الثوب ويتشهد ويكبر ويركض وتجيله محاولات أغتيال وسب وتفلات وقوارير مويه تقول كأنه وسط حرب,SA
7838,ساميالجابر وفر زعل ياصديقي بكرة بيضيع الدوري والكاس والآسيوية العادة,SA
7839,مامن علوم السستم معلق بدري,SA
7840,الحرمه تروح محل تنزيلات وتشوف الزحمه كلمه تقولهاحشى الناس شايفين خيرو إنتي ليش رايحة تصلين ركعتين,SA
7841,والله مافهمت وش تقولين يا وضحي بس إنتي وحدة,SA
7842,الله يجزاك خير يافريدة انا نتاج تعليم فترة الزمن كنا نشتري الاسئلة الغريب طال عمرك اني شاري اسالة القواعد متوسط سقطنا بس مو مشكلة آهمية سقوط شخص سقوط امة,SA
7843,محمد عبدة ويرقل واحلام تصدقين اني مادخل مخي حرمة,SA
7844,لمي تري يحركني هذي المقطع حلا وملح وقبلة حرام ادري وينها لعيد عندها قلبي اللي دايم ذهول والله ثقيل لين جوه الثقالياقطاة العبيه ياهيام الذلولياعيون النداوي يارقبة الغزالنور وجهك شاف منك القبولنور صبح تبسم رهاد الجبال,SA
7845,شوفتك لهفة مطر سماء هالكون كلن يحتريه,SA
7846,ناس موجودين بحياتي بس عشان اصادفهم نقول لبعض يبيلنا طلعة وبعدها نسحب,SA
7847,سعيد اقدر انقلك المبارة,SA
7848,والله انك ملقوفة انتي سوي غداء لين يعلنون رمضان وقلبي مخلوقة ليلية,SA
7849,انتم تحكون صدق يعني انا متعلمات وكذا ماتدرون وش الابيض,SA
7850,تتمسك بشيء ماله رغبه فيك الأشياء الحلوه تبقى رضى مو إجبار,SA
7851,فيني الطيب يسعد عيون الرفيقوفيني العزم يدبل كبود العدا,SA
7852,الله ياخذهم ورحت لكبر خادم شمهرور وام زكي مصرية تقول بص يامطفي ربنا حيديك وسع اوي اوي قلت متي قالت الاسياد ملهمش وقت المهم هاك الحين الحين والامور مدهورة الله حسيك يام زكي,SA
7853,اشواء اني مو معك,SA
7854,تبي راسك يصدع اسأل خدامتكم شئ ضايع استكفروالله كول شي انا أارفي وين انا شلي شلي هرامي مافي هرامي قلد الصوت يجي ينظف بيتنا كاملهههههههههههههههه,SA
7855,ياط اكرمك الله اصالة وبتصير قدوة لبنتها شام ونعم القدوة يعني وش بتطلع شام داعية مثلا,SA
7856,المساء اللي ملاه الشوق اسمه مساءيمكن اسمه عمري اللي ضاع فيكو اسمه ضحكه تحتريك والا اسمه قلب عاشق دايم يسمي عليكمساء الخير,SA
7857,نبدء المسابقه رتويت للتغريده فولو للحساب ومنشن الجائزة ايفون اعلان الفائز بيكون سنابي فجر السبت,SA
7858,الله يملي قلوبنا فرح كثر الغيوم اللي ملت الدنيا مطر,SA
7859,رئيس لجنة الانضباط الجديد خالد البابطين عقلية الريس احسن الله عزانا وعزاكم رياضتنا اغتصبوا اللجان,SA
7860,يخوي لاتزعل طال عمرك بس انا شخصيا نصب محاميان وكل بلد مصر والثاني مغربي,SA
7861,يخسي الجوع دكتور وين ام العيال ماطبخت,SA
7862,يقهرني إلا الولد اللي يحط صور دموع وألم طيب احترم شعر سيقانك,SA
7863,ـيـــــــونگ لــيــــل وانـــآ ٱحــــب ٱســـهر ليآلـيـهـآ,SA
7864,سعودياتنطلباسقاطالولايه رحت افطر نادر اروح مطاعم وايت جاردن المهم وغير غلا الاسعار الخيالي وغير وغير حصلت وحدة ممن يطالبون اسقاط الاولايه شينها متمددة وجة وتعري هذي اساسا المفروض الدولة تتولي امرها وامر الثور مسؤل,SA
7865,والله مدري بس شوفي صايرين حنا خلق الله يحطون تاقات وكل التاقات تغير طرحها تجتمع امر كثرة الإعلانات علاج الضعف الجنسي مدري وش الرابط,SA
7866,سنابي كله لمحمد نور يستاهل الاسطوره وداعانور,SA
7867,لشو بيتعطل البلد تؤبري ألبي,SA
7868,اللهم امين بس والله اظن شرهم تغلغل ياولد,SA
7869,والله ماعرفها والاغاني مانيب حرص اتبع المثل يقول لاسرقت اسرق جمل لابغيت اسمع اسمع الست وردة طلال واستغفر اسيل ورابح ذولاء يخوي ذنب الاغاني ذنب انك تسمعهم غفر الله لنا ولكم,SA
7870,شيل حرف اسمك حط,SA
7871,وش دخل الطريفي وش بيصير نقدنا قطر وايران وتركيا يخوي هذي القنوات والمحللين والصحف وتويتر جيري ماهر يلعنون قطر وتركيا ليل نهار مو موضوعنا نرجع للامارات ياحبيبي,SA
7872,ماذاتحتاجونبهذهاللحظه وانا انتظر قرض ميسر المرابين عشان اسدد المخالفات وجدد الجواز وبعدين اشتري التذكرة بس وين,SA
7873,الزوجة بكلمة حلوة زوجها بتنسى زعلها الزوج بكلمة حلوة وحدهبينسى متزوج,SA
7874,جواهر هالحين جد وش جوكم اقصد انتم صيف شتاء,SA
7875,يا حظ الناس اللي يشوفون الناس اللي ودنا نشوفهم,SA
7876,تمنيالليله ودي اعرف وش مزاجه اللي اخذ ورقه شجره العنب وحط رزو هبل بناتنا يحب ورق العنب يسوي رتويت,SA
7877,عندك الجنوب خير مثال العام رحت مالقيت سكن الله لايبلانا,SA
7878,مـختصر الكلام ينعاف شخص غاب برضاه,SA
7879,الله يعينكم ومتي يقولون علماء الطقس وش الشهادة تخليني رعي طقس عسي بينتهي العج رمضان,SA
7880,قررت أبني علاقة حب اللي يعرف مقاول فنان يقولي,SA
7881,لاحول ولاقوة بالله الناس ماتعطي خير ولايذكرون ربهم حسبهم الله الله يشفيه ويقومه بالسلامه,SA
7882,هذي الثانوية,SA
7883,سجل عندك بلنتي محتسب لعنة الله عليكم,SA
7884,مافي قلبك رحمة ذولا حريم شوي شوي عليهم,SA
7885,ياابني قوم روح بيتكم ترى اللي عندكم ثلاثه دوري الاهليالشباب,SA
7886,لفيت الين يدي تعبتني,SA
7887,اتركك المناهج واطلع انت سعودي تبع ضاحي سلحان,SA
7888,تركت الكوارث اللي صارت للاتحاد عهد ادارتكم المحترمه ولسى جاي تسئل وتناقش موضوع الصور والبانورما عجبي,SA
7889,يا عاذل المشتاق بالهوى عيبما ذقت لذاته امك تدجيلو ذقت حلوه ومره تجاريبما لمت طراد البني الغنجي,SA
7890,اقول ورى ماترقد وتفكنا الهرج الفاضي,SA
7891,يهبئ متولي هذاك يمثل انا أقول وفعل,SA
7892,محمدعبدهخطاحمر والله الصحابة ذبحتونا بذا الخطوط الحمر,SA
7893,تقولها لـ مينيكفيني نعيم الدنيا أنك معاي,SA
7894,صدقت والله بس تري كثر الضحك يجيب البلادة وانا أشوفها منتشرة,SA
7895,بالعكس السيارة اهون اكتشفت امر تقدر تصرف بضاعة ام محمد عادة دفعة اخيره وهذي النكبة,SA
7896,بكره تزين الايام وتقابلين حبيبك الصناعيه,SA
7897,تعال وشوف المهزله يبو ثامر,SA
7898,الحريم صارو يحطون جيوب بالعبايات الرجال صارو يشيلون شنط الظاهر حد لعب بالاعدادات,SA
7899,ههههه ربي يسعدك والله يعينك عليهم,SA
7900,رعية المحطة تكفين يانوير,SA
7901,سعودياتنطلباسقاطالولايه ونت عمرك وش مجلسك عندهم وتشيش انت معاد فيك عباية الله يخلف يعدك ادمي,SA
7902,كلماتتمناه مطلبي عطرك ولمة يدينك,SA
7903,غيبتك شبكت وحد شسوي يعني انتظرك يا اخر حبه,SA
7904,وانا سنقل اسهر شلون احب,SA
7905,الله يبارك فيك ابو عبدالعزيز بطلالثانيلايكلمني,SA
7906,فكرة اعتبروني اخوكم وهالفتاة اعتبرو انكم شفتوها زي بس زواج جامعة مكان اخوكم رايح,SA
7907,سب وشتم بالمنشن حقين قناة بدايه عشاق الهز والتميلح,SA
7908,راسي ياعمير الشرف لنا الله يرفع قدرك,SA
7909,اتضايق شفت شخص اسمي ومتخلف احس قاعد يخرب سمعة اسمي,SA
